Fecha,Hora,Variable,Valor,Unidad,Lugar
42756,1,Velocidad del viento,5.42,m/s,Punta Betin
42756,2,Velocidad del viento,4.8,m/s,Punta Betin
42756,3,Velocidad del viento,4.63,m/s,Punta Betin
42756,4,Velocidad del viento,4.25,m/s,Punta Betin
42756,5,Velocidad del viento,1.18,m/s,Punta Betin
42756,6,Velocidad del viento,1.37,m/s,Punta Betin
42756,7,Velocidad del viento,1.2,m/s,Punta Betin
42756,8,Velocidad del viento,2.33,m/s,Punta Betin
42756,9,Velocidad del viento,3.98,m/s,Punta Betin
42756,10,Velocidad del viento,2.87,m/s,Punta Betin
42756,11,Velocidad del viento,2.43,m/s,Punta Betin
42756,12,Velocidad del viento,2.62,m/s,Punta Betin
42756,13,Velocidad del viento,3.9,m/s,Punta Betin
42756,14,Velocidad del viento,4.75,m/s,Punta Betin
42756,15,Velocidad del viento,5.82,m/s,Punta Betin
42756,16,Velocidad del viento,7.97,m/s,Punta Betin
42756,17,Velocidad del viento,7.37,m/s,Punta Betin
42756,18,Velocidad del viento,4.92,m/s,Punta Betin
42756,19,Velocidad del viento,3.75,m/s,Punta Betin
42756,20,Velocidad del viento,2.17,m/s,Punta Betin
42756,21,Velocidad del viento,1.75,m/s,Punta Betin
42756,22,Velocidad del viento,2.78,m/s,Punta Betin
42756,23,Velocidad del viento,2.7,m/s,Punta Betin
42757,0,Velocidad del viento,2.13,m/s,Punta Betin
42757,1,Velocidad del viento,1.65,m/s,Punta Betin
42757,2,Velocidad del viento,1.45,m/s,Punta Betin
42757,3,Velocidad del viento,2.17,m/s,Punta Betin
42757,4,Velocidad del viento,2.07,m/s,Punta Betin
42757,5,Velocidad del viento,2.05,m/s,Punta Betin
42757,6,Velocidad del viento,1.03,m/s,Punta Betin
42757,7,Velocidad del viento,2.02,m/s,Punta Betin
42757,8,Velocidad del viento,2.65,m/s,Punta Betin
42757,9,Velocidad del viento,3.92,m/s,Punta Betin
42757,10,Velocidad del viento,2.78,m/s,Punta Betin
42757,11,Velocidad del viento,2.82,m/s,Punta Betin
42757,12,Velocidad del viento,2.88,m/s,Punta Betin
42757,13,Velocidad del viento,2.87,m/s,Punta Betin
42757,14,Velocidad del viento,1.92,m/s,Punta Betin
42757,15,Velocidad del viento,3.25,m/s,Punta Betin
42757,16,Velocidad del viento,5.45,m/s,Punta Betin
42757,17,Velocidad del viento,4.75,m/s,Punta Betin
42757,18,Velocidad del viento,4.82,m/s,Punta Betin
42757,19,Velocidad del viento,3.13,m/s,Punta Betin
42757,20,Velocidad del viento,1.77,m/s,Punta Betin
42757,21,Velocidad del viento,1.55,m/s,Punta Betin
42757,22,Velocidad del viento,1.42,m/s,Punta Betin
42757,23,Velocidad del viento,0.82,m/s,Punta Betin
42758,0,Velocidad del viento,1.75,m/s,Punta Betin
42758,1,Velocidad del viento,1.77,m/s,Punta Betin
42758,2,Velocidad del viento,0.58,m/s,Punta Betin
42758,3,Velocidad del viento,0.78,m/s,Punta Betin
42758,4,Velocidad del viento,1.08,m/s,Punta Betin
42758,5,Velocidad del viento,2.3,m/s,Punta Betin
42758,6,Velocidad del viento,1.67,m/s,Punta Betin
42758,7,Velocidad del viento,0.9,m/s,Punta Betin
42758,8,Velocidad del viento,0.93,m/s,Punta Betin
42758,9,Velocidad del viento,1.03,m/s,Punta Betin
42758,10,Velocidad del viento,1.33,m/s,Punta Betin
42758,11,Velocidad del viento,1.67,m/s,Punta Betin
42758,12,Velocidad del viento,1.95,m/s,Punta Betin
42758,13,Velocidad del viento,2.53,m/s,Punta Betin
42758,14,Velocidad del viento,3.02,m/s,Punta Betin
42758,15,Velocidad del viento,2.5,m/s,Punta Betin
42758,16,Velocidad del viento,4.02,m/s,Punta Betin
42758,17,Velocidad del viento,3.85,m/s,Punta Betin
42758,18,Velocidad del viento,1.92,m/s,Punta Betin
42758,19,Velocidad del viento,1.97,m/s,Punta Betin
42758,20,Velocidad del viento,3.17,m/s,Punta Betin
42758,21,Velocidad del viento,2.15,m/s,Punta Betin
42758,22,Velocidad del viento,1.93,m/s,Punta Betin
42758,23,Velocidad del viento,2.17,m/s,Punta Betin
42759,0,Velocidad del viento,2.15,m/s,Punta Betin
42759,1,Velocidad del viento,1.73,m/s,Punta Betin
42759,2,Velocidad del viento,1.53,m/s,Punta Betin
42759,3,Velocidad del viento,1.62,m/s,Punta Betin
42759,4,Velocidad del viento,1.65,m/s,Punta Betin
42759,5,Velocidad del viento,1.65,m/s,Punta Betin
42759,6,Velocidad del viento,1.7,m/s,Punta Betin
42759,7,Velocidad del viento,1.7,m/s,Punta Betin
42759,8,Velocidad del viento,1.35,m/s,Punta Betin
42759,9,Velocidad del viento,2.77,m/s,Punta Betin
42759,10,Velocidad del viento,3.05,m/s,Punta Betin
42759,11,Velocidad del viento,2.27,m/s,Punta Betin
42759,12,Velocidad del viento,3.5,m/s,Punta Betin
42759,13,Velocidad del viento,4.28,m/s,Punta Betin
42759,14,Velocidad del viento,4.97,m/s,Punta Betin
42759,15,Velocidad del viento,4.68,m/s,Punta Betin
42759,16,Velocidad del viento,5.1,m/s,Punta Betin
42759,17,Velocidad del viento,5.77,m/s,Punta Betin
42759,18,Velocidad del viento,5.3,m/s,Punta Betin
42759,19,Velocidad del viento,2.98,m/s,Punta Betin
42759,20,Velocidad del viento,4.02,m/s,Punta Betin
42759,21,Velocidad del viento,3.27,m/s,Punta Betin
42759,22,Velocidad del viento,1,m/s,Punta Betin
42759,23,Velocidad del viento,2.13,m/s,Punta Betin
42760,0,Velocidad del viento,1.57,m/s,Punta Betin
42760,1,Velocidad del viento,3.8,m/s,Punta Betin
42760,2,Velocidad del viento,4.18,m/s,Punta Betin
42760,3,Velocidad del viento,4.72,m/s,Punta Betin
42760,4,Velocidad del viento,5.32,m/s,Punta Betin
42760,5,Velocidad del viento,6.7,m/s,Punta Betin
42760,6,Velocidad del viento,7.33,m/s,Punta Betin
42760,7,Velocidad del viento,5.22,m/s,Punta Betin
42760,8,Velocidad del viento,6.98,m/s,Punta Betin
42760,9,Velocidad del viento,7.48,m/s,Punta Betin
42760,10,Velocidad del viento,4.15,m/s,Punta Betin
42760,11,Velocidad del viento,6.1,m/s,Punta Betin
42760,12,Velocidad del viento,3.48,m/s,Punta Betin
42760,13,Velocidad del viento,6.7,m/s,Punta Betin
42760,14,Velocidad del viento,6.13,m/s,Punta Betin
42760,15,Velocidad del viento,7.95,m/s,Punta Betin
42760,16,Velocidad del viento,9.77,m/s,Punta Betin
42760,17,Velocidad del viento,10.17,m/s,Punta Betin
42760,18,Velocidad del viento,10.27,m/s,Punta Betin
42760,19,Velocidad del viento,10.33,m/s,Punta Betin
42760,20,Velocidad del viento,11.47,m/s,Punta Betin
42760,21,Velocidad del viento,5.92,m/s,Punta Betin
42760,22,Velocidad del viento,5.95,m/s,Punta Betin
42760,23,Velocidad del viento,10.25,m/s,Punta Betin
42761,0,Velocidad del viento,10.07,m/s,Punta Betin
42761,1,Velocidad del viento,10.73,m/s,Punta Betin
42761,2,Velocidad del viento,12.88,m/s,Punta Betin
42761,3,Velocidad del viento,12.95,m/s,Punta Betin
42761,4,Velocidad del viento,13.22,m/s,Punta Betin
42761,5,Velocidad del viento,10.77,m/s,Punta Betin
42761,6,Velocidad del viento,8.83,m/s,Punta Betin
42761,7,Velocidad del viento,8.12,m/s,Punta Betin
42761,8,Velocidad del viento,4.33,m/s,Punta Betin
42761,9,Velocidad del viento,3.32,m/s,Punta Betin
42761,10,Velocidad del viento,4.38,m/s,Punta Betin
42761,11,Velocidad del viento,5.18,m/s,Punta Betin
42761,12,Velocidad del viento,6.27,m/s,Punta Betin
42761,13,Velocidad del viento,7.92,m/s,Punta Betin
42761,14,Velocidad del viento,8.93,m/s,Punta Betin
42761,15,Velocidad del viento,9.42,m/s,Punta Betin
42761,16,Velocidad del viento,10.37,m/s,Punta Betin
42761,17,Velocidad del viento,9.58,m/s,Punta Betin
42761,18,Velocidad del viento,6.68,m/s,Punta Betin
42761,19,Velocidad del viento,5.15,m/s,Punta Betin
42761,20,Velocidad del viento,10.02,m/s,Punta Betin
42761,21,Velocidad del viento,11.18,m/s,Punta Betin
42761,22,Velocidad del viento,10.82,m/s,Punta Betin
42761,23,Velocidad del viento,9.67,m/s,Punta Betin
42762,0,Velocidad del viento,12.1,m/s,Punta Betin
42762,1,Velocidad del viento,8.83,m/s,Punta Betin
42762,2,Velocidad del viento,3.07,m/s,Punta Betin
42762,3,Velocidad del viento,2.95,m/s,Punta Betin
42762,4,Velocidad del viento,3,m/s,Punta Betin
42762,5,Velocidad del viento,4.08,m/s,Punta Betin
42762,6,Velocidad del viento,2.72,m/s,Punta Betin
42762,7,Velocidad del viento,1.58,m/s,Punta Betin
42762,8,Velocidad del viento,2.18,m/s,Punta Betin
42762,9,Velocidad del viento,2.75,m/s,Punta Betin
42762,10,Velocidad del viento,2.47,m/s,Punta Betin
42762,11,Velocidad del viento,4.1,m/s,Punta Betin
42762,12,Velocidad del viento,5.73,m/s,Punta Betin
42762,13,Velocidad del viento,5.52,m/s,Punta Betin
42762,14,Velocidad del viento,6.62,m/s,Punta Betin
42762,15,Velocidad del viento,7.38,m/s,Punta Betin
42762,16,Velocidad del viento,8.98,m/s,Punta Betin
42762,17,Velocidad del viento,9.05,m/s,Punta Betin
42762,18,Velocidad del viento,10.32,m/s,Punta Betin
42762,19,Velocidad del viento,10.55,m/s,Punta Betin
42762,20,Velocidad del viento,10.55,m/s,Punta Betin
42762,21,Velocidad del viento,9.85,m/s,Punta Betin
42762,22,Velocidad del viento,9.78,m/s,Punta Betin
42762,23,Velocidad del viento,9.82,m/s,Punta Betin
42763,0,Velocidad del viento,7.43,m/s,Punta Betin
42763,1,Velocidad del viento,4.95,m/s,Punta Betin
42763,2,Velocidad del viento,2.52,m/s,Punta Betin
42763,3,Velocidad del viento,1.53,m/s,Punta Betin
42763,4,Velocidad del viento,2.1,m/s,Punta Betin
42763,5,Velocidad del viento,1.88,m/s,Punta Betin
42763,6,Velocidad del viento,1.92,m/s,Punta Betin
42763,7,Velocidad del viento,2.43,m/s,Punta Betin
42763,8,Velocidad del viento,3.02,m/s,Punta Betin
42763,9,Velocidad del viento,2.4,m/s,Punta Betin
42763,10,Velocidad del viento,3.37,m/s,Punta Betin
42763,11,Velocidad del viento,5.12,m/s,Punta Betin
42763,12,Velocidad del viento,5.48,m/s,Punta Betin
42763,13,Velocidad del viento,5.88,m/s,Punta Betin
42763,14,Velocidad del viento,5.83,m/s,Punta Betin
42763,15,Velocidad del viento,6.28,m/s,Punta Betin
42763,16,Velocidad del viento,7.25,m/s,Punta Betin
42763,17,Velocidad del viento,9.5,m/s,Punta Betin
42763,18,Velocidad del viento,9.27,m/s,Punta Betin
42763,19,Velocidad del viento,7.13,m/s,Punta Betin
42763,20,Velocidad del viento,6.57,m/s,Punta Betin
42763,21,Velocidad del viento,5.18,m/s,Punta Betin
42763,22,Velocidad del viento,3.77,m/s,Punta Betin
42763,23,Velocidad del viento,6.33,m/s,Punta Betin
42764,0,Velocidad del viento,6.45,m/s,Punta Betin
42764,1,Velocidad del viento,5.87,m/s,Punta Betin
42764,2,Velocidad del viento,2.65,m/s,Punta Betin
42764,3,Velocidad del viento,2.4,m/s,Punta Betin
42764,4,Velocidad del viento,2.07,m/s,Punta Betin
42764,5,Velocidad del viento,2.6,m/s,Punta Betin
42764,6,Velocidad del viento,3.93,m/s,Punta Betin
42764,7,Velocidad del viento,4.27,m/s,Punta Betin
42764,8,Velocidad del viento,4,m/s,Punta Betin
42764,9,Velocidad del viento,4.23,m/s,Punta Betin
42764,10,Velocidad del viento,5.05,m/s,Punta Betin
42764,11,Velocidad del viento,5.57,m/s,Punta Betin
42764,12,Velocidad del viento,7.5,m/s,Punta Betin
42764,13,Velocidad del viento,7.45,m/s,Punta Betin
42764,14,Velocidad del viento,7.5,m/s,Punta Betin
42764,15,Velocidad del viento,8.1,m/s,Punta Betin
42764,16,Velocidad del viento,5.95,m/s,Punta Betin
42764,17,Velocidad del viento,5.3,m/s,Punta Betin
42764,18,Velocidad del viento,6.5,m/s,Punta Betin
42764,19,Velocidad del viento,5.47,m/s,Punta Betin
42764,20,Velocidad del viento,6.32,m/s,Punta Betin
42764,21,Velocidad del viento,5.12,m/s,Punta Betin
42764,22,Velocidad del viento,3.82,m/s,Punta Betin
42764,23,Velocidad del viento,2.65,m/s,Punta Betin
42765,0,Velocidad del viento,2.68,m/s,Punta Betin
42765,1,Velocidad del viento,2.78,m/s,Punta Betin
42765,2,Velocidad del viento,2.97,m/s,Punta Betin
42765,3,Velocidad del viento,3.3,m/s,Punta Betin
42765,4,Velocidad del viento,3.7,m/s,Punta Betin
42765,5,Velocidad del viento,2.62,m/s,Punta Betin
42765,6,Velocidad del viento,1.42,m/s,Punta Betin
42765,7,Velocidad del viento,1.03,m/s,Punta Betin
42765,8,Velocidad del viento,1.28,m/s,Punta Betin
42765,9,Velocidad del viento,2.82,m/s,Punta Betin
42765,10,Velocidad del viento,3.93,m/s,Punta Betin
42765,11,Velocidad del viento,2.77,m/s,Punta Betin
42765,12,Velocidad del viento,6.33,m/s,Punta Betin
42765,13,Velocidad del viento,7.25,m/s,Punta Betin
42765,14,Velocidad del viento,7.28,m/s,Punta Betin
42765,15,Velocidad del viento,6.9,m/s,Punta Betin
42765,16,Velocidad del viento,6.63,m/s,Punta Betin
42765,17,Velocidad del viento,6.52,m/s,Punta Betin
42765,18,Velocidad del viento,7.33,m/s,Punta Betin
42765,19,Velocidad del viento,7.78,m/s,Punta Betin
42765,20,Velocidad del viento,10.25,m/s,Punta Betin
42765,21,Velocidad del viento,11.72,m/s,Punta Betin
42765,22,Velocidad del viento,11.32,m/s,Punta Betin
42765,23,Velocidad del viento,9.02,m/s,Punta Betin
42766,0,Velocidad del viento,8.68,m/s,Punta Betin
42766,1,Velocidad del viento,11.33,m/s,Punta Betin
42766,2,Velocidad del viento,11.58,m/s,Punta Betin
42766,3,Velocidad del viento,10.23,m/s,Punta Betin
42766,4,Velocidad del viento,9.63,m/s,Punta Betin
42766,5,Velocidad del viento,8.9,m/s,Punta Betin
42766,6,Velocidad del viento,9.72,m/s,Punta Betin
42766,7,Velocidad del viento,9.78,m/s,Punta Betin
42766,8,Velocidad del viento,9.88,m/s,Punta Betin
42766,9,Velocidad del viento,7.98,m/s,Punta Betin
42766,10,Velocidad del viento,5.25,m/s,Punta Betin
42766,11,Velocidad del viento,8.2,m/s,Punta Betin
42766,12,Velocidad del viento,9.48,m/s,Punta Betin
42766,13,Velocidad del viento,9.53,m/s,Punta Betin
42766,14,Velocidad del viento,8.35,m/s,Punta Betin
42766,15,Velocidad del viento,9.45,m/s,Punta Betin
42766,16,Velocidad del viento,9.78,m/s,Punta Betin
42766,17,Velocidad del viento,9.6,m/s,Punta Betin
42766,18,Velocidad del viento,9.52,m/s,Punta Betin
42766,19,Velocidad del viento,9.93,m/s,Punta Betin
42766,20,Velocidad del viento,10.45,m/s,Punta Betin
42766,21,Velocidad del viento,9.85,m/s,Punta Betin
42766,22,Velocidad del viento,10.55,m/s,Punta Betin
42766,23,Velocidad del viento,10.83,m/s,Punta Betin
42767,0,Velocidad del viento,11.05,m/s,Punta Betin
42767,1,Velocidad del viento,11.62,m/s,Punta Betin
42767,2,Velocidad del viento,10.57,m/s,Punta Betin
42767,3,Velocidad del viento,10.32,m/s,Punta Betin
42767,4,Velocidad del viento,10.97,m/s,Punta Betin
42767,5,Velocidad del viento,12.4,m/s,Punta Betin
42767,6,Velocidad del viento,12.18,m/s,Punta Betin
42767,7,Velocidad del viento,12.97,m/s,Punta Betin
42767,8,Velocidad del viento,11,m/s,Punta Betin
42767,9,Velocidad del viento,8.85,m/s,Punta Betin
42767,10,Velocidad del viento,7.55,m/s,Punta Betin
42767,11,Velocidad del viento,8.42,m/s,Punta Betin
42767,12,Velocidad del viento,9.4,m/s,Punta Betin
42767,13,Velocidad del viento,8.72,m/s,Punta Betin
42767,14,Velocidad del viento,9.08,m/s,Punta Betin
42767,15,Velocidad del viento,9.55,m/s,Punta Betin
42767,16,Velocidad del viento,9.17,m/s,Punta Betin
42767,17,Velocidad del viento,10.58,m/s,Punta Betin
42767,18,Velocidad del viento,10.58,m/s,Punta Betin
42767,19,Velocidad del viento,11.27,m/s,Punta Betin
42767,20,Velocidad del viento,12.53,m/s,Punta Betin
42767,21,Velocidad del viento,11.78,m/s,Punta Betin
42767,22,Velocidad del viento,11.37,m/s,Punta Betin
42767,23,Velocidad del viento,9.97,m/s,Punta Betin
42768,0,Velocidad del viento,10.88,m/s,Punta Betin
42768,1,Velocidad del viento,9.68,m/s,Punta Betin
42768,2,Velocidad del viento,5.55,m/s,Punta Betin
42768,3,Velocidad del viento,5.83,m/s,Punta Betin
42768,4,Velocidad del viento,7.6,m/s,Punta Betin
42768,5,Velocidad del viento,8.85,m/s,Punta Betin
42768,6,Velocidad del viento,7.95,m/s,Punta Betin
42768,7,Velocidad del viento,7.93,m/s,Punta Betin
42768,8,Velocidad del viento,7.08,m/s,Punta Betin
42768,9,Velocidad del viento,7.78,m/s,Punta Betin
42768,10,Velocidad del viento,7.48,m/s,Punta Betin
42768,11,Velocidad del viento,7.72,m/s,Punta Betin
42768,12,Velocidad del viento,4.65,m/s,Punta Betin
42768,13,Velocidad del viento,4.9,m/s,Punta Betin
42768,14,Velocidad del viento,6.18,m/s,Punta Betin
42768,15,Velocidad del viento,6.23,m/s,Punta Betin
42768,16,Velocidad del viento,8.78,m/s,Punta Betin
42768,17,Velocidad del viento,8.5,m/s,Punta Betin
42768,18,Velocidad del viento,9,m/s,Punta Betin
42768,19,Velocidad del viento,9.03,m/s,Punta Betin
42768,20,Velocidad del viento,10.03,m/s,Punta Betin
42768,21,Velocidad del viento,10.72,m/s,Punta Betin
42768,22,Velocidad del viento,14.78,m/s,Punta Betin
42768,23,Velocidad del viento,11.68,m/s,Punta Betin
42769,0,Velocidad del viento,7.05,m/s,Punta Betin
42769,1,Velocidad del viento,6.52,m/s,Punta Betin
42769,2,Velocidad del viento,4.4,m/s,Punta Betin
42769,3,Velocidad del viento,2.53,m/s,Punta Betin
42769,4,Velocidad del viento,4.27,m/s,Punta Betin
42769,5,Velocidad del viento,3.32,m/s,Punta Betin
42769,6,Velocidad del viento,2.73,m/s,Punta Betin
42769,7,Velocidad del viento,2.82,m/s,Punta Betin
42769,8,Velocidad del viento,3,m/s,Punta Betin
42769,9,Velocidad del viento,4.32,m/s,Punta Betin
42769,10,Velocidad del viento,4.25,m/s,Punta Betin
42769,11,Velocidad del viento,3.4,m/s,Punta Betin
42769,12,Velocidad del viento,4.82,m/s,Punta Betin
42769,13,Velocidad del viento,5.88,m/s,Punta Betin
42769,14,Velocidad del viento,6.2,m/s,Punta Betin
42769,15,Velocidad del viento,6.32,m/s,Punta Betin
42769,16,Velocidad del viento,6.42,m/s,Punta Betin
42769,17,Velocidad del viento,5.75,m/s,Punta Betin
42769,18,Velocidad del viento,4.95,m/s,Punta Betin
42769,19,Velocidad del viento,5,m/s,Punta Betin
42769,20,Velocidad del viento,5.2,m/s,Punta Betin
42769,21,Velocidad del viento,5.68,m/s,Punta Betin
42769,22,Velocidad del viento,6.1,m/s,Punta Betin
42769,23,Velocidad del viento,7.2,m/s,Punta Betin
42770,0,Velocidad del viento,3.58,m/s,Punta Betin
42770,1,Velocidad del viento,3.35,m/s,Punta Betin
42770,2,Velocidad del viento,2.12,m/s,Punta Betin
42770,3,Velocidad del viento,2.65,m/s,Punta Betin
42770,4,Velocidad del viento,2.33,m/s,Punta Betin
42770,5,Velocidad del viento,3.5,m/s,Punta Betin
42770,6,Velocidad del viento,2.82,m/s,Punta Betin
42770,7,Velocidad del viento,3.45,m/s,Punta Betin
42770,8,Velocidad del viento,2.08,m/s,Punta Betin
42770,9,Velocidad del viento,3.27,m/s,Punta Betin
42770,10,Velocidad del viento,3.98,m/s,Punta Betin
42770,11,Velocidad del viento,4.1,m/s,Punta Betin
42770,12,Velocidad del viento,7.17,m/s,Punta Betin
42770,13,Velocidad del viento,6.88,m/s,Punta Betin
42770,14,Velocidad del viento,9.6,m/s,Punta Betin
42770,15,Velocidad del viento,11.55,m/s,Punta Betin
42770,16,Velocidad del viento,11.67,m/s,Punta Betin
42770,17,Velocidad del viento,12,m/s,Punta Betin
42770,18,Velocidad del viento,10.4,m/s,Punta Betin
42770,19,Velocidad del viento,9.5,m/s,Punta Betin
42770,20,Velocidad del viento,13.02,m/s,Punta Betin
42770,21,Velocidad del viento,12.08,m/s,Punta Betin
42770,22,Velocidad del viento,12.82,m/s,Punta Betin
42770,23,Velocidad del viento,12.85,m/s,Punta Betin
42771,0,Velocidad del viento,10.38,m/s,Punta Betin
42771,1,Velocidad del viento,9.27,m/s,Punta Betin
42771,2,Velocidad del viento,8.3,m/s,Punta Betin
42771,3,Velocidad del viento,6.72,m/s,Punta Betin
42771,4,Velocidad del viento,3.7,m/s,Punta Betin
42771,5,Velocidad del viento,1.97,m/s,Punta Betin
42771,6,Velocidad del viento,2.05,m/s,Punta Betin
42771,7,Velocidad del viento,2.77,m/s,Punta Betin
42771,8,Velocidad del viento,2.13,m/s,Punta Betin
42771,9,Velocidad del viento,4.47,m/s,Punta Betin
42771,10,Velocidad del viento,5.57,m/s,Punta Betin
42771,11,Velocidad del viento,6.72,m/s,Punta Betin
42771,12,Velocidad del viento,7.02,m/s,Punta Betin
42771,13,Velocidad del viento,6.15,m/s,Punta Betin
42771,14,Velocidad del viento,5.27,m/s,Punta Betin
42771,15,Velocidad del viento,5.6,m/s,Punta Betin
42771,16,Velocidad del viento,7.22,m/s,Punta Betin
42771,17,Velocidad del viento,9.6,m/s,Punta Betin
42771,18,Velocidad del viento,10.28,m/s,Punta Betin
42771,19,Velocidad del viento,9.82,m/s,Punta Betin
42771,20,Velocidad del viento,9.23,m/s,Punta Betin
42771,21,Velocidad del viento,8.85,m/s,Punta Betin
42771,22,Velocidad del viento,9.25,m/s,Punta Betin
42771,23,Velocidad del viento,9.03,m/s,Punta Betin
42772,0,Velocidad del viento,7.23,m/s,Punta Betin
42772,1,Velocidad del viento,4.28,m/s,Punta Betin
42772,2,Velocidad del viento,2.73,m/s,Punta Betin
42772,3,Velocidad del viento,3.27,m/s,Punta Betin
42772,4,Velocidad del viento,4,m/s,Punta Betin
42772,5,Velocidad del viento,3.35,m/s,Punta Betin
42772,6,Velocidad del viento,7.07,m/s,Punta Betin
